,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
57,0.18531250953674316,0.02103668664956524,0.012504863739013671,0.0062524319595117905,gini,40,100,3,"{'criterion': 'gini', 'max_depth': 40, 'max_leaf_nodes': 100, 'min_samples_split': 3}",0.8089887640449438,0.8258426966292135,0.8707865168539326,0.8370786516853933,0.864406779661017,0.8414206817748999,0.02325540410338703,15,0.9676511954992968,0.9760900140646976,0.9634317862165963,0.9592123769338959,0.9620786516853933,0.965692804879976,0.005866984024575195
58,0.18755636215209961,0.026153319935837274,0.01562972068786621,1.5553957395839778e-06,gini,40,100,5,"{'criterion': 'gini', 'max_depth': 40, 'max_leaf_nodes': 100, 'min_samples_split': 5}",0.8202247191011236,0.8202247191011236,0.8707865168539326,0.8258426966292135,0.8700564971751412,0.8414270297721069,0.023763725636253945,13,0.9592123769338959,0.9718706047819972,0.9493670886075949,0.9521800281293952,0.9592696629213483,0.9583799522748462,0.007786565248040976
59,0.18410830497741698,0.01590733008441923,0.012826251983642577,0.008720006461504667,gini,40,100,7,"{'criterion': 'gini', 'max_depth': 40, 'max_leaf_nodes': 100, 'min_samples_split': 7}",0.8370786516853933,0.8314606741573034,0.8707865168539326,0.8202247191011236,0.8531073446327684,0.8425315812861044,0.017663995475154192,12,0.9353023909985936,0.9465541490857946,0.9324894514767933,0.9240506329113924,0.925561797752809,0.9327916844450765,0.008055776420054792
60,0.15825204849243163,0.010829847050797602,0.01250457763671875,0.006252288911093873,gini,50,40,3,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 40, 'min_samples_split': 3}",0.8202247191011236,0.8258426966292135,0.8707865168539326,0.8146067415730337,0.8418079096045198,0.8346537167523647,0.020221142308072027,54,0.9142053445850914,0.9324894514767933,0.9085794655414908,0.9057665260196905,0.9115168539325843,0.91451152831113,0.009422653323117883
61,0.18712944984436036,0.013190434744744576,0.013401079177856445,0.0023334138926874317,gini,50,40,5,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 40, 'min_samples_split': 5}",0.8146067415730337,0.8370786516853933,0.848314606741573,0.8089887640449438,0.8418079096045198,0.8301593347298928,0.015512938874293088,68,0.9156118143459916,0.929676511954993,0.9113924050632911,0.9015471167369902,0.9087078651685393,0.913387142653961,0.009341879317551403
62,0.1910128116607666,0.023563742987312928,0.01340174674987793,0.0020588888323116524,gini,50,40,7,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 40, 'min_samples_split': 7}",0.8146067415730337,0.8370786516853933,0.8651685393258427,0.8089887640449438,0.847457627118644,0.8346600647495717,0.020792044808616118,52,0.9156118143459916,0.9268635724331927,0.9071729957805907,0.8973277074542897,0.9087078651685393,0.9111367910365209,0.00979448446630185
63,0.1738126277923584,0.013288006010980232,0.013200998306274414,0.0023155310253913795,gini,50,60,3,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 60, 'min_samples_split': 3}",0.8258426966292135,0.8370786516853933,0.8820224719101124,0.8258426966292135,0.847457627118644,0.8436488287945153,0.02080541921355453,11,0.9338959212376934,0.9479606188466948,0.9310829817158931,0.9254571026722925,0.9283707865168539,0.9333534821978855,0.00782301629155402
64,0.19647693634033203,0.0303067639515135,0.01419968605041504,0.0031233851489021725,gini,50,60,5,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 60, 'min_samples_split': 5}",0.8089887640449438,0.8258426966292135,0.8539325842696629,0.8202247191011236,0.8531073446327684,0.8324192217355424,0.01806524907717122,60,0.9282700421940928,0.9423347398030942,0.929676511954993,0.9254571026722925,0.922752808988764,0.9296982411226473,0.00675200127545374
65,0.17033214569091798,0.01908352083501133,0.01694016456604004,0.005252039333697079,gini,50,60,7,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 60, 'min_samples_split': 7}",0.797752808988764,0.8314606741573034,0.848314606741573,0.8146067415730337,0.8700564971751412,0.8324382657271631,0.025255452438503655,59,0.9282700421940928,0.9367088607594937,0.9240506329113924,0.9113924050632911,0.925561797752809,0.9251967477362157,0.008172889359625096
66,0.17586379051208495,0.02033375052666188,0.016516351699829103,0.001773047712498819,gini,50,80,3,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 80, 'min_samples_split': 3}",0.8033707865168539,0.8258426966292135,0.8764044943820225,0.8258426966292135,0.8587570621468926,0.8380435472608392,0.026078856619296445,29,0.9493670886075949,0.9620253164556962,0.9437412095639943,0.9423347398030942,0.9424157303370787,0.9479768169534916,0.007483211642335037
67,0.17505197525024413,0.006251669036436183,0.009377861022949218,0.00765699146610766,gini,50,80,5,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 80, 'min_samples_split': 5}",0.8258426966292135,0.8202247191011236,0.8539325842696629,0.8258426966292135,0.8587570621468926,0.8369199517552213,0.016065061537119972,34,0.9423347398030942,0.960618846694796,0.9338959212376934,0.9381153305203939,0.9311797752808989,0.9412289227073753,0.010408119086053772
68,0.18281846046447753,0.012720441963468982,0.008537483215332032,0.006649592935711554,gini,50,80,7,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 80, 'min_samples_split': 7}",0.8146067415730337,0.8202247191011236,0.8764044943820225,0.8314606741573034,0.8587570621468926,0.8402907382720752,0.023602929233020042,22,0.9353023909985936,0.9451476793248945,0.9310829817158931,0.9226441631504922,0.9311797752808989,0.9330713980941544,0.007308531491823505
69,0.19107184410095215,0.010999129490412768,0.015630149841308595,2.081764216703708e-06,gini,50,100,3,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 100, 'min_samples_split': 3}",0.7921348314606742,0.8258426966292135,0.8595505617977528,0.8314606741573034,0.8757062146892656,0.8369389957468419,0.02889544317961816,33,0.9704641350210971,0.9732770745428974,0.9648382559774965,0.9563994374120957,0.9620786516853933,0.965411510927796,0.006000835645666567
70,0.20006213188171387,0.006251979194929244,0.01562952995300293,1.0977615769597375e-06,gini,50,100,5,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 100, 'min_samples_split': 5}",0.8202247191011236,0.8314606741573034,0.8707865168539326,0.848314606741573,0.8587570621468926,0.8459087158001651,0.018210913728248183,4,0.9563994374120957,0.9592123769338959,0.9535864978902954,0.9451476793248945,0.9564606741573034,0.954161333143697,0.004845317614302492
71,0.18339524269104004,0.024391405626169836,0.017164945602416992,0.01056377020073021,gini,50,100,7,"{'criterion': 'gini', 'max_depth': 50, 'max_leaf_nodes': 100, 'min_samples_split': 7}",0.8146067415730337,0.8314606741573034,0.8764044943820225,0.8258426966292135,0.8587570621468926,0.8414143337776931,0.022738864481492496,16,0.939521800281294,0.9479606188466948,0.9381153305203939,0.9310829817158931,0.9325842696629213,0.9378530002054394,0.0059767940798195794
